image_path,resnet20_correct,resnet32_correct,shufflenetv2_x2_0_correct,vgg16_bn_correct,label
..\dataset\images\train_46016.png,1,1,1,1,0
..\dataset\images\train_35920.png,1,1,1,1,0
..\dataset\images\train_33007.png,1,1,1,1,0
..\dataset\images\train_13487.png,1,1,1,1,0
..\dataset\images\train_14956.png,1,1,1,1,0
..\dataset\images\train_42724.png,1,1,1,1,0
..\dataset\images\train_20482.png,1,1,1,1,0
..\dataset\images\test_07751.png,1,1,1,1,0
..\dataset\images\train_08933.png,1,1,1,1,0
..\dataset\images\train_45848.png,1,1,1,1,0
..\dataset\images\test_08063.png,1,1,1,1,0
..\dataset\images\test_06426.png,1,1,1,1,0
..\dataset\images\train_31362.png,1,1,1,1,0
..\dataset\images\train_42649.png,1,1,1,1,0
..\dataset\images\train_00844.png,1,1,1,1,0
..\dataset\images\train_13254.png,1,1,1,1,0
..\dataset\images\train_18177.png,1,1,1,1,0
..\dataset\images\train_22613.png,1,1,1,1,0
..\dataset\images\train_27752.png,1,1,1,1,0
..\dataset\images\train_49328.png,1,1,1,1,0
..\dataset\images\train_18667.png,1,1,1,1,0
..\dataset\images\train_36708.png,1,1,1,1,0
..\dataset\images\train_09353.png,1,1,1,1,0
..\dataset\images\train_29781.png,1,1,1,1,0
..\dataset\images\train_04373.png,1,1,1,1,0
..\dataset\images\train_03652.png,1,1,1,1,0
..\dataset\images\test_04497.png,1,1,1,1,0
..\dataset\images\train_17165.png,1,1,1,1,0
..\dataset\images\train_45264.png,1,1,1,1,0
..\dataset\images\train_05465.png,1,1,1,1,0
..\dataset\images\test_05418.png,1,1,1,1,0
..\dataset\images\train_14170.png,1,1,1,1,0
..\dataset\images\train_34563.png,1,1,1,1,0
..\dataset\images\train_45106.png,1,1,1,1,0
..\dataset\images\train_23732.png,1,1,1,1,0
..\dataset\images\train_47772.png,1,1,1,1,0
..\dataset\images\train_35440.png,1,1,1,1,0
..\dataset\images\test_01893.png,1,1,1,1,0
..\dataset\images\train_46726.png,1,1,1,1,0
..\dataset\images\train_46727.png,1,1,1,1,0
..\dataset\images\test_02112.png,1,1,1,1,0
..\dataset\images\train_45537.png,1,1,1,1,0
..\dataset\images\train_08333.png,1,1,1,1,0
..\dataset\images\train_25426.png,1,1,1,1,0
..\dataset\images\train_12342.png,1,1,1,1,0
..\dataset\images\train_17433.png,1,1,1,1,0
..\dataset\images\train_12489.png,1,1,1,1,0
..\dataset\images\train_26154.png,1,1,1,1,0
..\dataset\images\test_08664.png,1,1,1,1,0
..\dataset\images\train_32132.png,1,1,1,1,0
..\dataset\images\train_08789.png,1,1,1,1,0
..\dataset\images\train_46590.png,1,1,1,1,0
..\dataset\images\test_04102.png,1,1,1,1,0
..\dataset\images\train_07033.png,1,1,1,1,0
..\dataset\images\train_16233.png,1,1,1,1,0
..\dataset\images\test_06943.png,1,1,1,1,0
..\dataset\images\train_49967.png,1,1,1,1,0
..\dataset\images\train_19470.png,1,1,1,1,0
..\dataset\images\train_18778.png,1,1,1,1,0
..\dataset\images\train_37934.png,1,1,1,1,0
..\dataset\images\train_02804.png,1,1,1,1,0
..\dataset\images\train_18960.png,1,1,1,1,0
..\dataset\images\test_00055.png,1,1,1,1,0
..\dataset\images\test_02022.png,1,1,1,1,0
..\dataset\images\test_04390.png,1,1,1,1,0
..\dataset\images\train_27547.png,1,1,1,1,0
..\dataset\images\train_16803.png,1,1,1,1,0
..\dataset\images\test_05085.png,1,1,1,1,0
..\dataset\images\train_34541.png,1,1,1,1,0
..\dataset\images\train_28048.png,1,1,1,1,0
..\dataset\images\train_36980.png,1,1,1,1,0
..\dataset\images\train_15101.png,1,1,1,1,0
..\dataset\images\train_26624.png,1,1,1,1,0
..\dataset\images\train_18451.png,1,1,1,1,0
..\dataset\images\train_28981.png,1,1,1,1,0
..\dataset\images\train_40749.png,1,1,1,1,0
..\dataset\images\train_23044.png,1,1,1,1,0
..\dataset\images\train_16713.png,1,1,1,1,0
..\dataset\images\test_00320.png,1,1,1,1,0
..\dataset\images\train_33147.png,1,1,1,1,0
..\dataset\images\train_30053.png,1,1,1,1,0
..\dataset\images\train_26895.png,1,1,1,1,0
..\dataset\images\train_21880.png,1,1,1,1,0
..\dataset\images\train_21121.png,1,1,1,1,0
..\dataset\images\test_08161.png,1,1,1,1,0
..\dataset\images\train_13781.png,1,1,1,1,0
..\dataset\images\train_24088.png,1,1,1,1,0
..\dataset\images\test_01064.png,1,1,1,1,0
..\dataset\images\test_08533.png,1,1,1,1,0
..\dataset\images\train_18403.png,1,1,1,1,0
..\dataset\images\train_03431.png,1,1,1,1,0
..\dataset\images\train_43029.png,1,1,1,1,0
..\dataset\images\test_01136.png,1,1,1,1,0
..\dataset\images\train_05660.png,1,1,1,1,0
..\dataset\images\train_28114.png,1,1,1,1,0
..\dataset\images\test_01173.png,1,1,1,1,0
..\dataset\images\train_46713.png,1,1,1,1,0
..\dataset\images\train_18651.png,1,1,1,1,0
..\dataset\images\train_32570.png,1,1,1,1,0
..\dataset\images\test_05954.png,1,1,1,1,0
..\dataset\images\train_22661.png,1,1,1,1,0
..\dataset\images\train_21063.png,1,1,1,1,0
..\dataset\images\train_44876.png,1,1,1,1,0
..\dataset\images\train_11766.png,1,1,1,1,0
..\dataset\images\train_37445.png,1,1,1,1,0
..\dataset\images\train_41360.png,1,1,1,1,0
..\dataset\images\train_00599.png,1,1,1,1,0
..\dataset\images\test_03200.png,1,1,1,1,0
..\dataset\images\test_08470.png,1,1,1,1,0
..\dataset\images\train_30785.png,1,1,1,1,0
..\dataset\images\train_30289.png,1,1,1,1,0
..\dataset\images\train_00104.png,1,1,1,1,0
..\dataset\images\test_06707.png,1,1,1,1,0
..\dataset\images\train_46291.png,1,1,1,1,0
..\dataset\images\test_07337.png,1,1,1,1,0
..\dataset\images\train_49262.png,1,1,1,1,0
..\dataset\images\train_47536.png,1,1,1,1,0
..\dataset\images\train_02172.png,1,1,1,1,0
..\dataset\images\train_05358.png,1,1,1,1,0
..\dataset\images\train_04725.png,1,1,1,1,0
..\dataset\images\train_29426.png,1,1,1,1,0
..\dataset\images\train_15992.png,1,1,1,1,0
..\dataset\images\test_04270.png,1,1,1,1,0
..\dataset\images\train_42041.png,1,1,1,1,0
..\dataset\images\train_11834.png,1,1,1,1,0
..\dataset\images\test_07551.png,1,1,1,1,0
..\dataset\images\train_28573.png,1,1,1,1,0
..\dataset\images\train_29937.png,1,1,1,1,0
..\dataset\images\train_01428.png,1,1,1,1,0
..\dataset\images\train_03310.png,1,1,1,1,0
..\dataset\images\train_34016.png,1,1,1,1,0
..\dataset\images\train_36609.png,1,1,1,1,0
..\dataset\images\train_48103.png,1,1,1,1,0
..\dataset\images\train_45080.png,1,1,1,1,0
..\dataset\images\train_02627.png,1,1,1,1,0
..\dataset\images\train_39080.png,1,1,1,1,0
..\dataset\images\test_05294.png,1,1,1,1,0
..\dataset\images\train_29481.png,1,1,1,1,0
..\dataset\images\train_03572.png,1,1,1,1,0
..\dataset\images\test_03625.png,1,1,1,1,0
..\dataset\images\train_33287.png,1,1,1,1,0
..\dataset\images\train_00747.png,1,1,1,1,0
..\dataset\images\train_18872.png,1,1,1,1,0
..\dataset\images\train_45630.png,1,1,1,1,0
..\dataset\images\train_22891.png,1,1,1,1,0
..\dataset\images\train_16105.png,1,1,1,1,0
..\dataset\images\train_06920.png,1,1,1,1,0
..\dataset\images\train_25066.png,1,1,1,1,0
..\dataset\images\train_41580.png,1,1,1,1,0
..\dataset\images\train_12611.png,1,1,1,1,0
..\dataset\images\train_19937.png,1,1,1,1,0
..\dataset\images\train_13033.png,1,1,1,1,0
..\dataset\images\train_09050.png,1,1,1,1,0
..\dataset\images\train_38780.png,1,1,1,1,0
..\dataset\images\train_01824.png,1,1,1,1,0
..\dataset\images\train_07177.png,1,1,1,1,0
..\dataset\images\train_31549.png,1,1,1,1,0
..\dataset\images\train_01759.png,1,1,1,1,0
..\dataset\images\train_35668.png,1,1,1,1,0
..\dataset\images\train_40659.png,1,1,1,1,0
..\dataset\images\train_46443.png,1,1,1,1,0
..\dataset\images\train_17071.png,1,1,1,1,0
..\dataset\images\train_41287.png,1,1,1,1,0
..\dataset\images\train_38310.png,1,1,1,1,0
..\dataset\images\train_20051.png,1,1,1,1,0
..\dataset\images\train_00069.png,1,1,1,1,0
..\dataset\images\train_03372.png,1,1,1,1,0
..\dataset\images\test_05414.png,1,1,1,1,0
..\dataset\images\train_31458.png,1,1,1,1,0
..\dataset\images\train_44450.png,1,1,1,1,0
..\dataset\images\train_13269.png,1,1,1,1,0
..\dataset\images\train_21905.png,1,1,1,1,0
..\dataset\images\train_04761.png,1,1,1,1,0
..\dataset\images\train_26672.png,1,1,1,1,0
..\dataset\images\train_11925.png,1,1,1,1,0
..\dataset\images\train_10890.png,1,1,1,1,0
..\dataset\images\train_25044.png,1,1,1,1,0
..\dataset\images\train_41402.png,1,1,1,1,0
..\dataset\images\train_00066.png,1,1,1,1,0
..\dataset\images\train_49090.png,1,1,1,1,0
..\dataset\images\test_04892.png,1,1,1,0,0
..\dataset\images\test_09591.png,1,1,1,1,0
..\dataset\images\train_04642.png,1,1,1,1,0
..\dataset\images\test_07788.png,1,1,1,1,0
..\dataset\images\train_31185.png,1,1,1,1,0
..\dataset\images\train_44267.png,1,1,1,1,0
..\dataset\images\test_09189.png,1,1,1,1,0
..\dataset\images\train_09066.png,1,1,1,1,0
..\dataset\images\train_03957.png,1,1,1,1,0
..\dataset\images\test_00294.png,1,1,1,1,0
..\dataset\images\train_29498.png,1,1,1,1,0
..\dataset\images\train_43422.png,1,1,1,1,0
..\dataset\images\test_00328.png,1,1,1,1,0
..\dataset\images\train_15459.png,1,1,1,1,0
..\dataset\images\train_33647.png,1,1,1,1,0
..\dataset\images\train_11391.png,1,1,1,1,0
..\dataset\images\train_37379.png,1,1,1,1,0
..\dataset\images\train_49760.png,1,1,1,1,0
..\dataset\images\train_21243.png,1,1,1,1,0
..\dataset\images\train_05030.png,1,1,1,1,0
..\dataset\images\train_36857.png,1,1,1,1,0
..\dataset\images\train_49327.png,1,1,1,1,0
..\dataset\images\train_14291.png,1,1,1,1,0
..\dataset\images\train_43963.png,1,1,1,1,0
..\dataset\images\train_48891.png,1,1,1,1,0
..\dataset\images\train_00897.png,1,1,1,1,0
..\dataset\images\train_20417.png,1,1,1,1,0
..\dataset\images\train_15851.png,1,1,1,1,0
..\dataset\images\train_49512.png,1,1,1,1,0
..\dataset\images\train_11427.png,1,1,1,1,0
..\dataset\images\train_20217.png,1,1,1,1,0
..\dataset\images\train_33832.png,1,1,1,1,0
..\dataset\images\test_01432.png,1,1,1,1,0
..\dataset\images\train_26779.png,1,1,1,1,0
..\dataset\images\train_16833.png,1,1,1,1,0
..\dataset\images\train_31317.png,1,1,1,1,0
..\dataset\images\train_05606.png,1,1,1,1,0
..\dataset\images\train_31139.png,1,1,1,1,0
..\dataset\images\train_16307.png,1,1,1,1,0
..\dataset\images\train_03850.png,1,1,1,1,0
..\dataset\images\train_33922.png,1,1,1,1,0
..\dataset\images\train_30734.png,1,1,1,1,0
..\dataset\images\train_31154.png,1,1,1,1,0
..\dataset\images\train_48351.png,1,1,1,1,0
..\dataset\images\test_00673.png,1,1,1,1,0
..\dataset\images\train_46970.png,1,1,1,1,0
..\dataset\images\train_36039.png,1,1,1,1,0
..\dataset\images\train_05457.png,1,1,1,1,0
..\dataset\images\test_05537.png,0,1,0,1,1
..\dataset\images\train_15791.png,1,1,1,1,0
..\dataset\images\test_02393.png,1,1,1,1,0
..\dataset\images\train_27270.png,1,1,1,1,0
..\dataset\images\train_49332.png,1,1,1,1,0
..\dataset\images\train_38534.png,1,1,1,1,0
..\dataset\images\test_03883.png,0,1,1,1,1
..\dataset\images\test_04781.png,1,1,1,1,0
..\dataset\images\test_01091.png,1,1,1,1,0
..\dataset\images\train_23338.png,1,1,1,1,0
..\dataset\images\train_47278.png,1,1,1,1,0
..\dataset\images\train_37045.png,1,1,1,1,0
..\dataset\images\train_11471.png,1,1,1,1,0
..\dataset\images\test_02972.png,1,1,1,1,0
..\dataset\images\test_05894.png,1,1,1,1,0
..\dataset\images\train_33877.png,1,1,1,1,0
..\dataset\images\train_30938.png,1,1,1,1,0
..\dataset\images\train_02999.png,1,1,1,1,0
..\dataset\images\train_17948.png,1,1,1,1,0
..\dataset\images\train_01221.png,1,1,1,1,0
..\dataset\images\train_44701.png,1,1,1,1,0
..\dataset\images\test_01166.png,1,1,1,1,0
..\dataset\images\test_05626.png,1,1,1,1,0
..\dataset\images\test_00062.png,1,1,1,1,0
..\dataset\images\test_07239.png,1,1,1,1,0
..\dataset\images\train_02348.png,1,1,1,1,0
..\dataset\images\test_02450.png,1,1,1,1,0
..\dataset\images\train_00778.png,1,1,1,1,0
..\dataset\images\train_40633.png,1,1,1,1,0
..\dataset\images\train_34875.png,1,1,1,1,0
..\dataset\images\train_48123.png,1,1,1,1,0
..\dataset\images\train_42518.png,1,1,1,1,0
..\dataset\images\train_04859.png,1,1,1,1,0
..\dataset\images\test_00772.png,1,1,1,1,0
..\dataset\images\train_18565.png,1,1,1,1,0
..\dataset\images\test_07684.png,1,1,1,1,0
..\dataset\images\train_46359.png,1,1,1,1,0
..\dataset\images\train_35445.png,1,1,1,1,0
..\dataset\images\test_04029.png,1,1,1,1,0
..\dataset\images\train_03588.png,1,1,1,1,0
..\dataset\images\train_12645.png,1,1,1,1,0
..\dataset\images\train_31846.png,1,1,1,1,0
..\dataset\images\train_39629.png,1,1,1,1,0
..\dataset\images\test_00094.png,1,1,1,1,0
..\dataset\images\train_26252.png,1,1,1,1,0
..\dataset\images\train_03106.png,1,1,1,1,0
..\dataset\images\train_46031.png,1,1,1,1,0
..\dataset\images\train_32236.png,1,1,1,1,0
..\dataset\images\train_17458.png,1,1,1,1,0
..\dataset\images\train_40314.png,1,1,1,1,0
..\dataset\images\train_05215.png,1,1,1,1,0
..\dataset\images\train_17827.png,1,1,1,1,0
..\dataset\images\test_02267.png,1,1,1,1,0
..\dataset\images\train_08001.png,1,1,1,1,0
..\dataset\images\train_35173.png,1,1,1,1,0
..\dataset\images\test_08806.png,0,1,0,1,1
..\dataset\images\train_23014.png,1,1,1,1,0
..\dataset\images\train_15860.png,1,1,1,1,0
..\dataset\images\train_18675.png,1,1,1,1,0
..\dataset\images\train_11015.png,1,1,1,1,0
..\dataset\images\test_05798.png,1,1,1,1,0
..\dataset\images\test_08045.png,1,1,1,1,0
..\dataset\images\test_09440.png,1,1,1,1,0
..\dataset\images\train_18597.png,1,1,1,1,0
..\dataset\images\train_29597.png,1,1,1,1,0
..\dataset\images\train_44110.png,1,1,1,1,0
..\dataset\images\train_32695.png,1,1,1,1,0
..\dataset\images\train_37776.png,1,1,1,1,0
..\dataset\images\train_09650.png,1,1,1,1,0
..\dataset\images\train_28643.png,1,1,1,1,0
..\dataset\images\test_01468.png,1,1,1,1,0
..\dataset\images\train_26778.png,1,1,1,1,0
..\dataset\images\train_46375.png,1,1,1,1,0
..\dataset\images\train_16291.png,1,1,1,1,0
..\dataset\images\test_03266.png,1,1,1,1,0
..\dataset\images\train_09561.png,1,1,1,1,0
..\dataset\images\train_13271.png,1,1,1,1,0
..\dataset\images\train_47148.png,1,1,1,1,0
..\dataset\images\train_10097.png,1,1,1,1,0
..\dataset\images\train_34160.png,1,1,1,1,0
..\dataset\images\train_41151.png,1,1,1,1,0
..\dataset\images\train_07863.png,1,1,1,1,0
..\dataset\images\train_42148.png,1,1,1,1,0
..\dataset\images\train_17656.png,1,1,1,1,0
..\dataset\images\train_24199.png,1,1,1,1,0
..\dataset\images\train_01605.png,1,1,1,1,0
..\dataset\images\train_25995.png,1,1,1,1,0
..\dataset\images\train_27296.png,1,1,1,1,0
..\dataset\images\train_17492.png,1,1,1,1,0
..\dataset\images\train_40138.png,1,1,1,1,0
..\dataset\images\test_06484.png,1,1,1,1,0
..\dataset\images\train_22737.png,1,1,1,1,0
..\dataset\images\train_02251.png,1,1,1,1,0
..\dataset\images\train_31964.png,1,1,1,1,0
..\dataset\images\train_05377.png,1,1,1,1,0
..\dataset\images\train_11056.png,1,1,1,1,0
..\dataset\images\train_43119.png,1,1,1,1,0
..\dataset\images\train_05252.png,1,1,1,1,0
..\dataset\images\train_14006.png,1,1,1,1,0
..\dataset\images\train_29954.png,1,1,1,1,0
..\dataset\images\train_11605.png,1,1,1,1,0
..\dataset\images\train_35421.png,1,1,1,1,0
..\dataset\images\train_24294.png,1,1,1,1,0
..\dataset\images\train_16244.png,1,1,1,1,0
..\dataset\images\train_27489.png,1,1,1,1,0
..\dataset\images\train_04849.png,1,1,1,1,0
..\dataset\images\train_45114.png,1,1,1,1,0
..\dataset\images\train_10716.png,1,1,1,1,0
..\dataset\images\test_07978.png,1,1,1,1,0
..\dataset\images\train_10552.png,1,1,1,1,0
..\dataset\images\train_36394.png,1,1,1,1,0
..\dataset\images\train_19692.png,1,1,1,1,0
..\dataset\images\train_46401.png,1,1,1,1,0
..\dataset\images\train_34588.png,1,1,1,1,0
..\dataset\images\train_35764.png,1,1,1,1,0
..\dataset\images\train_42219.png,1,1,1,1,0
..\dataset\images\test_06623.png,1,1,1,1,0
..\dataset\images\train_02414.png,1,1,1,1,0
..\dataset\images\train_38079.png,1,1,1,1,0
..\dataset\images\train_07602.png,1,1,1,1,0
..\dataset\images\train_38120.png,1,1,1,1,0
..\dataset\images\train_20195.png,1,1,1,1,0
..\dataset\images\test_04195.png,1,1,1,1,0
..\dataset\images\train_01363.png,1,1,1,1,0
..\dataset\images\train_28538.png,1,1,1,1,0
..\dataset\images\train_27662.png,1,1,1,1,0
..\dataset\images\train_40121.png,1,1,1,1,0
..\dataset\images\train_23573.png,1,1,1,1,0
..\dataset\images\train_16830.png,1,1,1,1,0
..\dataset\images\train_42277.png,1,1,1,1,0
..\dataset\images\train_02203.png,1,1,1,1,0
..\dataset\images\train_30725.png,1,1,1,1,0
..\dataset\images\test_09190.png,0,1,0,1,1
..\dataset\images\train_23226.png,1,1,1,1,0
..\dataset\images\train_24839.png,1,1,1,1,0
..\dataset\images\train_28642.png,1,1,1,1,0
..\dataset\images\train_27898.png,1,1,1,1,0
..\dataset\images\train_22581.png,1,1,1,1,0
..\dataset\images\train_40723.png,1,1,1,1,0
..\dataset\images\train_03212.png,1,1,1,1,0
..\dataset\images\train_17853.png,1,1,1,1,0
..\dataset\images\train_01592.png,1,1,1,1,0
..\dataset\images\test_07752.png,1,1,1,1,0
..\dataset\images\train_17583.png,1,1,1,1,0
..\dataset\images\test_00571.png,1,1,1,1,0
..\dataset\images\train_22198.png,1,1,1,1,0
..\dataset\images\train_00040.png,1,1,1,1,0
..\dataset\images\train_07988.png,1,1,1,1,0
..\dataset\images\train_24705.png,1,1,1,1,0
..\dataset\images\train_37843.png,1,1,1,1,0
..\dataset\images\train_01228.png,1,1,1,1,0
..\dataset\images\train_11342.png,1,1,1,1,0
..\dataset\images\train_45961.png,1,1,1,1,0
..\dataset\images\test_02353.png,1,1,1,1,0
..\dataset\images\test_07887.png,1,1,1,1,0
..\dataset\images\train_10096.png,1,1,1,1,0
..\dataset\images\train_11609.png,1,1,1,1,0
..\dataset\images\train_37803.png,1,1,1,1,0
..\dataset\images\train_00939.png,1,1,1,1,0
..\dataset\images\train_01241.png,1,1,1,1,0
..\dataset\images\train_20113.png,1,1,1,1,0
..\dataset\images\train_12942.png,1,1,1,1,0
..\dataset\images\train_49923.png,1,1,1,1,0
..\dataset\images\train_01648.png,1,1,1,1,0
..\dataset\images\train_26380.png,1,1,1,1,0
..\dataset\images\train_26192.png,1,1,1,1,0
..\dataset\images\train_32588.png,1,1,1,1,0
..\dataset\images\train_00997.png,1,1,1,1,0
..\dataset\images\train_28963.png,1,1,1,1,0
..\dataset\images\train_34055.png,1,1,1,1,0
..\dataset\images\train_40363.png,1,1,1,1,0
..\dataset\images\train_05554.png,1,1,1,1,0
..\dataset\images\test_07714.png,1,1,1,1,0
..\dataset\images\train_16475.png,1,1,1,1,0
..\dataset\images\train_08889.png,1,1,1,1,0
..\dataset\images\train_17373.png,1,1,1,1,0
..\dataset\images\train_20668.png,1,1,1,1,0
..\dataset\images\train_28876.png,1,1,1,1,0
..\dataset\images\train_01088.png,1,1,1,1,0
..\dataset\images\test_05540.png,1,1,1,1,0
..\dataset\images\train_28473.png,1,1,1,1,0
..\dataset\images\train_31908.png,1,1,1,1,0
..\dataset\images\train_32214.png,1,1,1,1,0
..\dataset\images\train_36129.png,1,1,1,1,0
..\dataset\images\train_28012.png,1,1,1,1,0
..\dataset\images\train_22396.png,1,1,1,1,0
..\dataset\images\test_05448.png,1,1,1,1,0
..\dataset\images\train_03315.png,1,1,1,1,0
..\dataset\images\train_13139.png,1,1,1,1,0
..\dataset\images\train_46121.png,1,1,1,1,0
..\dataset\images\train_02093.png,1,1,1,1,0
..\dataset\images\train_27716.png,1,1,1,1,0
..\dataset\images\train_23540.png,1,1,1,1,0
..\dataset\images\test_05078.png,1,1,1,1,0
..\dataset\images\test_08821.png,1,1,1,1,0
..\dataset\images\train_41039.png,1,1,1,1,0
..\dataset\images\test_04271.png,1,1,1,1,0
..\dataset\images\train_14995.png,1,1,1,1,0
..\dataset\images\train_44819.png,1,1,1,1,0
..\dataset\images\train_08126.png,1,1,1,1,0
..\dataset\images\train_19033.png,1,1,1,1,0
..\dataset\images\test_06945.png,1,1,1,1,0
..\dataset\images\train_12889.png,1,1,1,1,0
..\dataset\images\test_04239.png,1,1,1,1,0
..\dataset\images\train_02498.png,1,1,1,1,0
..\dataset\images\train_49846.png,1,1,1,1,0
..\dataset\images\test_02141.png,1,1,1,1,0
..\dataset\images\train_42801.png,1,1,1,1,0
..\dataset\images\train_10512.png,1,1,1,1,0
..\dataset\images\train_26312.png,1,1,1,1,0
..\dataset\images\test_05525.png,1,1,1,1,0
..\dataset\images\train_02712.png,1,1,1,1,0
..\dataset\images\train_06465.png,1,1,1,1,0
..\dataset\images\train_15633.png,1,1,1,1,0
..\dataset\images\test_09633.png,0,0,0,1,3
..\dataset\images\train_47681.png,1,1,1,1,0
..\dataset\images\train_39504.png,1,1,1,1,0
..\dataset\images\train_20652.png,1,1,1,1,0
..\dataset\images\train_00151.png,1,1,1,1,0
..\dataset\images\train_17817.png,1,1,1,1,0
..\dataset\images\train_13455.png,1,1,1,1,0
..\dataset\images\train_28696.png,1,1,1,1,0
..\dataset\images\train_15646.png,1,1,1,1,0
..\dataset\images\test_04720.png,1,1,1,1,0
..\dataset\images\test_07271.png,1,1,0,1,0
..\dataset\images\train_45850.png,1,1,1,1,0
..\dataset\images\train_29038.png,1,1,1,1,0
..\dataset\images\train_08940.png,1,1,1,1,0
..\dataset\images\train_35492.png,1,1,1,1,0
..\dataset\images\train_08648.png,1,1,1,1,0
..\dataset\images\train_49621.png,1,1,1,1,0
..\dataset\images\train_48376.png,1,1,1,1,0
..\dataset\images\train_38818.png,1,1,1,1,0
..\dataset\images\test_02095.png,1,1,1,1,0
..\dataset\images\train_35562.png,1,1,1,1,0
..\dataset\images\train_37842.png,1,1,1,1,0
..\dataset\images\train_22932.png,1,1,1,1,0
..\dataset\images\train_15067.png,1,1,1,1,0
..\dataset\images\train_29755.png,1,1,1,1,0
..\dataset\images\test_03843.png,1,1,1,1,0
..\dataset\images\train_06512.png,1,1,1,1,0
